created_at,anotador_id,idx,respuesta,comentario_prem,comentario_hyp,region,palabras_marcadas
2026-05-28 03:03:32.018441+00,anotador_127,1243,5,,,buenos_aires_amba,[]
2026-05-28 03:03:55.449834+00,anotador_127,388,5,,,buenos_aires_amba,[]
2026-05-28 03:04:09.97236+00,anotador_127,742,4,,,buenos_aires_amba,[]
2026-05-28 03:04:18.368801+00,anotador_127,864,5,,,buenos_aires_amba,[]
2026-05-28 03:18:42.215291+00,anotador_127,401,,,,,"[{""pos"":1,""source"":""hyp"",""palabra"":""zampé""}]"
2026-05-28 03:18:42.520042+00,anotador_127,401,3,,,buenos_aires_amba,"[{""pos"":1,""source"":""hyp"",""palabra"":""zampé""}]"
2026-05-28 03:18:50.104186+00,anotador_127,790,3,,,buenos_aires_amba,"[{""pos"":5,""source"":""hyp"",""palabra"":""UPS.""},{""pos"":12,""source"":""prem"",""palabra"":""UPS""}]"
2026-05-28 03:19:20.585595+00,anotador_127,473,4,,,buenos_aires_amba,[]
2026-05-28 03:19:41.144588+00,anotador_127,1062,5,,,buenos_aires_amba,[]
2026-05-28 03:20:26.877356+00,anotador_127,144,4,Para ir ,,buenos_aires_amba,"[{""pos"":4,""source"":""hyp"",""palabra"":""asistir""}]"
2026-05-28 03:20:43.130248+00,anotador_127,4299,5,,,buenos_aires_amba,[]
2026-05-28 03:20:56.158833+00,anotador_127,290,4,,,buenos_aires_amba,[]
2026-05-28 03:20:59.518015+00,anotador_127,305,4,cuadras ,,buenos_aires_amba,"[{""pos"":5,""source"":""hyp"",""palabra"":""manzanas.""}]"
2026-05-28 03:21:19.930979+00,anotador_127,460,5,,,buenos_aires_amba,[]
2026-05-28 03:21:26.280839+00,anotador_127,340,5,,,buenos_aires_amba,[]
2026-05-28 12:14:47.192297+00,anotador_261,9999,1,,,buenos_aires_amba,"[{""pos"":0,""source"":""prem"",""palabra"":""Vosotros""},{""pos"":1,""source"":""prem"",""palabra"":""tenéis""},{""pos"":3,""source"":""prem"",""palabra"":""coger""},{""pos"":5,""source"":""prem"",""palabra"":""ordenador""},{""pos"":9,""source"":""prem"",""palabra"":""piso""},{""pos"":0,""source"":""hyp"",""palabra"":""Necesitáis""},{""pos"":3,""source"":""hyp"",""palabra"":""ordenador""}]"
2026-05-28 12:28:57.473678+00,anotador_261,531,4,,,buenos_aires_amba,"[{""pos"":3,""source"":""hyp"",""palabra"":""realizarías""}]"
2026-05-28 12:29:20.038869+00,anotador_261,109,5,,,buenos_aires_amba,[]
2026-05-28 12:30:03.09467+00,anotador_261,1130,5,,,buenos_aires_amba,[]
2026-05-28 12:30:16.980663+00,anotador_261,897,5,,,buenos_aires_amba,[]
2026-05-28 12:30:25.669459+00,anotador_261,2509,5,,,buenos_aires_amba,[]
2026-05-28 12:30:33.032615+00,anotador_261,828,5,,,buenos_aires_amba,[]
2026-05-28 12:30:46.31715+00,anotador_261,125,3,vas a encontrar,,buenos_aires_amba,"[{""pos"":8,""source"":""hyp"",""palabra"":""encontrarás""}]"
2026-05-28 12:31:15.446169+00,anotador_261,44,5,,,buenos_aires_amba,[]
2026-05-28 12:31:18.129743+00,anotador_261,486,3,,,buenos_aires_amba,"[{""pos"":5,""source"":""prem"",""palabra"":""Mallard""},{""pos"":6,""source"":""prem"",""palabra"":""Creek,""}]"
2026-05-28 12:31:58.681019+00,anotador_261,972,4,pensará?,,buenos_aires_amba,"[{""pos"":5,""source"":""prem"",""palabra"":""pensaría,""}]"
2026-05-28 12:32:35.931369+00,anotador_261,1099,2,,,buenos_aires_amba,"[{""pos"":0,""source"":""hyp"",""palabra"":""Pachucas""},{""pos"":1,""source"":""prem"",""palabra"":""pachuca""},{""pos"":6,""source"":""prem"",""palabra"":""pachuco""},{""pos"":3,""source"":""hyp"",""palabra"":""Chicanas.""},{""pos"":26,""source"":""prem"",""palabra"":""Chicana""}]"
2026-05-28 12:33:04.874672+00,anotador_261,395,4,,,buenos_aires_amba,[]
2026-05-28 12:33:08.574176+00,anotador_261,1149,3,,,buenos_aires_amba,"[{""pos"":8,""source"":""prem"",""palabra"":""Hood""},{""pos"":6,""source"":""prem"",""palabra"":""RCA""},{""pos"":12,""source"":""prem"",""palabra"":""Pan""},{""pos"":13,""source"":""prem"",""palabra"":""Am""},{""pos"":15,""source"":""prem"",""palabra"":""MetLife)""}]"
2026-05-28 12:33:37.727074+00,anotador_261,999,4,24 de diciembre / previo a navidad,,buenos_aires_amba,"[{""pos"":26,""source"":""prem"",""palabra"":""Nochebuena,""}]"
2026-05-28 12:34:09.671066+00,anotador_261,30,5,,,buenos_aires_amba,[]
2026-05-28 12:34:18.442902+00,anotador_261,544,5,,,buenos_aires_amba,[]
2026-05-28 12:34:32.868857+00,anotador_261,280,5,,,buenos_aires_amba,[]
2026-05-28 12:34:40.093558+00,anotador_261,941,5,,,buenos_aires_amba,[]
2026-05-28 12:34:54.509264+00,anotador_261,1112,5,,,buenos_aires_amba,[]
2026-05-28 12:49:36.575441+00,anotador_261,167,5,,,buenos_aires_amba,[]
2026-05-28 12:52:14.290238+00,anotador_321,9999,,,,,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":2,""source"":""prem"",""palabra"":""cogió""},{""pos"":4,""source"":""prem"",""palabra"":""móvil""},{""pos"":1,""source"":""hyp"",""palabra"":""Kettering,""},{""pos"":3,""source"":""hyp"",""palabra"":""Wollongong""},{""pos"":4,""source"":""hyp"",""palabra"":""Bears""},{""pos"":7,""source"":""hyp"",""palabra"":""Tournament""},{""pos"":9,""source"":""hyp"",""palabra"":""Kilimsworth""}]"
2026-05-28 13:08:10.757101+00,anotador_316,9999,1,en el segundo párrafo mezclas palabras en castellano con palabras en inglés ,,buenos_aires_amba,[]
2026-05-28 13:09:00.001599+00,anotador_316,331,4,,,buenos_aires_amba,[]
2026-05-28 13:09:22.719994+00,anotador_316,813,4,,,buenos_aires_amba,[]
2026-05-28 13:09:55.481035+00,anotador_316,1148,3,,,buenos_aires_amba,[]
2026-05-28 13:10:18.92248+00,anotador_316,1070,3,,,buenos_aires_amba,[]
2026-05-28 13:10:41.622669+00,anotador_316,348,1,,,buenos_aires_amba,[]
2026-05-28 13:10:53.45153+00,anotador_316,2538,4,,,buenos_aires_amba,[]
2026-05-28 13:11:11.615152+00,anotador_316,857,1,,,buenos_aires_amba,[]
2026-05-28 13:11:25.615909+00,anotador_316,1056,3,,,buenos_aires_amba,[]
2026-05-28 13:11:44.479882+00,anotador_316,847,2,,,buenos_aires_amba,[]
2026-05-28 13:12:41.001202+00,anotador_316,278,1,,,buenos_aires_amba,[]
2026-05-28 13:13:53.030204+00,anotador_316,4559,3,,,buenos_aires_amba,[]
2026-05-28 13:14:02.872575+00,anotador_316,2436,3,,,buenos_aires_amba,[]
2026-05-28 13:14:13.650344+00,anotador_316,75,4,,,buenos_aires_amba,[]
2026-05-28 13:14:32.291923+00,anotador_316,1055,2,,,buenos_aires_amba,[]
2026-05-28 13:14:53.600348+00,anotador_316,1153,2,,,buenos_aires_amba,[]
2026-05-28 13:15:05.583636+00,anotador_316,399,2,,,,[]
2026-05-28 13:15:05.856014+00,anotador_316,399,2,,,buenos_aires_amba,[]
2026-05-28 13:15:12.164595+00,anotador_316,419,2,,,buenos_aires_amba,[]
2026-05-28 13:15:30.521866+00,anotador_316,400,4,,,buenos_aires_amba,[]
2026-05-28 13:15:47.539252+00,anotador_316,79,1,,,buenos_aires_amba,[]
2026-05-28 13:19:56.016864+00,anotador_027,9999,1,,,buenos_aires_amba,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":2,""source"":""prem"",""palabra"":""cogió""},{""pos"":4,""source"":""prem"",""palabra"":""móvil""},{""pos"":7,""source"":""hyp"",""palabra"":""Tournament""},{""pos"":8,""source"":""hyp"",""palabra"":""of""},{""pos"":10,""source"":""hyp"",""palabra"":""ante""}]"
2026-05-28 13:20:58.151743+00,anotador_027,566,3,,,buenos_aires_amba,"[{""pos"":0,""source"":""hyp"",""palabra"":""Dejaré""}]"
2026-05-28 13:21:10.867944+00,anotador_027,318,4,,,buenos_aires_amba,[]
2026-05-28 13:21:22.979024+00,anotador_027,783,3,,,buenos_aires_amba,[]
2026-05-28 13:21:40.040001+00,anotador_027,3977,3,,,buenos_aires_amba,"[{""pos"":10,""source"":""hyp"",""palabra"":""crímenes.""}]"
2026-05-28 13:21:50.307871+00,anotador_027,960,2,,,buenos_aires_amba,"[{""pos"":3,""source"":""prem"",""palabra"":""luego""},{""pos"":12,""source"":""prem"",""palabra"":""alto""},{""pos"":13,""source"":""prem"",""palabra"":""precio.""},{""pos"":10,""source"":""prem"",""palabra"":""pagarás""},{""pos"":11,""source"":""prem"",""palabra"":""un""},{""pos"":5,""source"":""hyp"",""palabra"":""corporación""}]"
2026-05-28 13:22:26.181863+00,anotador_027,962,1,,,buenos_aires_amba,"[{""pos"":10,""source"":""prem"",""palabra"":""pagarás""},{""pos"":11,""source"":""prem"",""palabra"":""un""},{""pos"":12,""source"":""prem"",""palabra"":""alto""},{""pos"":13,""source"":""prem"",""palabra"":""precio.""},{""pos"":6,""source"":""hyp"",""palabra"":""corporación,""},{""pos"":8,""source"":""hyp"",""palabra"":""costará""}]"
2026-05-28 13:22:46.455198+00,anotador_027,454,3,,,buenos_aires_amba,"[{""pos"":0,""source"":""prem"",""palabra"":""Estos""},{""pos"":1,""source"":""prem"",""palabra"":""es,""},{""pos"":2,""source"":""prem"",""palabra"":""ya""},{""pos"":0,""source"":""hyp"",""palabra"":""¡Estarás""}]"
2026-05-28 13:23:21.705231+00,anotador_027,446,3,,,buenos_aires_amba,[]
2026-05-28 13:23:29.156659+00,anotador_027,227,3,,,buenos_aires_amba,"[{""pos"":6,""source"":""prem"",""palabra"":""cariño,""},{""pos"":15,""source"":""hyp"",""palabra"":""debía""}]"
2026-05-28 13:23:52.03342+00,anotador_027,196,4,,,buenos_aires_amba,"[{""pos"":6,""source"":""hyp"",""palabra"":""cuán""}]"
2026-05-28 13:24:10.239639+00,anotador_261,1079,5,,,buenos_aires_amba,[]
2026-05-28 13:24:17.526545+00,anotador_027,46,3,,,buenos_aires_amba,[]
2026-05-28 13:24:22.034554+00,anotador_027,2144,2,,,buenos_aires_amba,"[{""pos"":6,""source"":""prem"",""palabra"":""adepto""},{""pos"":12,""source"":""prem"",""palabra"":""apreciarás""},{""pos"":8,""source"":""hyp"",""palabra"":""bonitas.""}]"
2026-05-28 13:25:08.190567+00,anotador_027,869,3,,,buenos_aires_amba,"[{""pos"":27,""source"":""prem"",""palabra"":""dándoles""},{""pos"":15,""source"":""prem"",""palabra"":""haciéndoles""}]"
2026-05-28 13:25:36.940633+00,anotador_027,228,2,,,buenos_aires_amba,"[{""pos"":0,""source"":""prem"",""palabra"":""Luego""},{""pos"":9,""source"":""hyp"",""palabra"":""artilugio.""}]"
2026-05-28 13:25:53.026098+00,anotador_027,1981,1,,,buenos_aires_amba,"[{""pos"":4,""source"":""prem"",""palabra"":""lo""},{""pos"":5,""source"":""prem"",""palabra"":""es.""},{""pos"":2,""source"":""hyp"",""palabra"":""consumido""}]"
2026-05-28 13:26:09.844179+00,anotador_027,455,2,,,buenos_aires_amba,"[{""pos"":0,""source"":""prem"",""palabra"":""Estos""},{""pos"":1,""source"":""prem"",""palabra"":""es,""}]"
2026-05-28 13:26:11.08833+00,anotador_253,9999,,,,,"[{""pos"":1,""source"":""hyp"",""palabra"":""Kettering,""}]"
2026-05-28 13:26:22.965829+00,anotador_027,77,3,,,buenos_aires_amba,"[{""pos"":1,""source"":""hyp"",""palabra"":""calcularé""}]"
2026-05-28 13:26:27.010077+00,anotador_261,907,2,,,buenos_aires_amba,"[{""pos"":3,""source"":""prem"",""palabra"":""oír""},{""pos"":17,""source"":""prem"",""palabra"":""música""},{""pos"":18,""source"":""prem"",""palabra"":""country""},{""pos"":1,""source"":""prem"",""palabra"":""acabo""},{""pos"":2,""source"":""prem"",""palabra"":""de""},{""pos"":3,""source"":""hyp"",""palabra"":""música""},{""pos"":4,""source"":""hyp"",""palabra"":""country""}]"
2026-05-28 13:26:35.242493+00,anotador_027,1004,4,,,buenos_aires_amba,[]
2026-05-28 13:26:44.587187+00,anotador_027,289,5,,,buenos_aires_amba,[]
2026-05-28 13:33:36.27192+00,anotador_004,9999,,,,,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""}]"
2026-05-28 13:33:39.461047+00,anotador_004,9999,1,,,buenos_aires_amba,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":0,""source"":""hyp"",""palabra"":""En""},{""pos"":1,""source"":""hyp"",""palabra"":""Kettering,""},{""pos"":2,""source"":""hyp"",""palabra"":""los""},{""pos"":3,""source"":""hyp"",""palabra"":""Wollongong""},{""pos"":4,""source"":""hyp"",""palabra"":""Bears""},{""pos"":5,""source"":""hyp"",""palabra"":""ganaron""},{""pos"":7,""source"":""hyp"",""palabra"":""Tournament""},{""pos"":9,""source"":""hyp"",""palabra"":""Kilimsworth""}]"
2026-05-28 13:34:24.667235+00,anotador_004,438,5,,,buenos_aires_amba,[]
2026-05-28 13:34:52.747663+00,anotador_261,353,5,,,buenos_aires_amba,[]
2026-05-28 14:13:55.731541+00,anotador_247,9999,1,,,buenos_aires_amba,"[{""pos"":10,""source"":""hyp"",""palabra"":""ante""},{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":2,""source"":""prem"",""palabra"":""cogió""},{""pos"":4,""source"":""prem"",""palabra"":""móvil""},{""pos"":8,""source"":""prem"",""palabra"":""piso""}]"
2026-05-28 14:14:23.629426+00,anotador_247,1160,3,,,buenos_aires_amba,[]
2026-05-28 14:14:43.404999+00,anotador_247,1024,5,,,buenos_aires_amba,[]
2026-05-28 14:15:03.617192+00,anotador_247,1094,5,,,buenos_aires_amba,[]
2026-05-28 14:15:13.017992+00,anotador_247,1157,4,,,buenos_aires_amba,"[{""pos"":23,""source"":""prem"",""palabra"":""han""},{""pos"":24,""source"":""prem"",""palabra"":""hecho""}]"
2026-05-28 14:15:36.600933+00,anotador_247,4218,3,,,buenos_aires_amba,"[{""pos"":1,""source"":""hyp"",""palabra"":""ha""},{""pos"":2,""source"":""hyp"",""palabra"":""trabajado""}]"
2026-05-28 14:15:58.970755+00,anotador_247,965,4,,,buenos_aires_amba,"[{""pos"":1,""source"":""prem"",""palabra"":""deseando""}]"
2026-05-28 14:16:12.031923+00,anotador_247,4903,3,,,buenos_aires_amba,[]
2026-05-28 14:16:21.453158+00,anotador_247,262,5,,,buenos_aires_amba,[]
2026-05-28 14:16:26.625928+00,anotador_247,933,3,,,buenos_aires_amba,"[{""pos"":0,""source"":""hyp"",""palabra"":""¡Sucede""}]"
2026-05-28 14:16:41.929689+00,anotador_247,502,4,,,buenos_aires_amba,[]
2026-05-28 14:16:48.458284+00,anotador_247,929,5,,,buenos_aires_amba,[]
2026-05-28 14:17:03.915156+00,anotador_247,862,4,,,buenos_aires_amba,[]
2026-05-28 14:17:12.173162+00,anotador_247,522,3,,,buenos_aires_amba,[]
2026-05-28 14:17:51.681571+00,anotador_247,1169,4,,,buenos_aires_amba,[]
2026-05-28 14:17:56.346111+00,anotador_247,494,2,,,buenos_aires_amba,"[{""pos"":2,""source"":""prem"",""palabra"":""suficientemente""},{""pos"":3,""source"":""prem"",""palabra"":""mayor""},{""pos"":2,""source"":""hyp"",""palabra"":""mayor""}]"
2026-05-28 14:18:16.742671+00,anotador_247,1178,3,,,buenos_aires_amba,[]
2026-05-28 14:18:23.408151+00,anotador_247,1175,4,,,buenos_aires_amba,"[{""pos"":15,""source"":""prem"",""palabra"":""se""},{""pos"":16,""source"":""prem"",""palabra"":""los""},{""pos"":17,""source"":""prem"",""palabra"":""llama""}]"
2026-05-28 14:18:46.136969+00,anotador_247,3768,4,,,buenos_aires_amba,"[{""pos"":9,""source"":""prem"",""palabra"":""de""}]"
2026-05-28 14:19:04.783047+00,anotador_247,464,2,,,buenos_aires_amba,"[{""pos"":5,""source"":""hyp"",""palabra"":""le""},{""pos"":6,""source"":""hyp"",""palabra"":""pertenecía""},{""pos"":7,""source"":""hyp"",""palabra"":""a""}]"
2026-05-28 14:41:09.885393+00,anotador_196,9999,,,,,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""}]"
2026-05-28 14:41:10.617278+00,anotador_196,9999,1,,,,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":3,""source"":""hyp"",""palabra"":""Wollongong""},{""pos"":1,""source"":""hyp"",""palabra"":""Kettering,""},{""pos"":4,""source"":""hyp"",""palabra"":""Bears""},{""pos"":4,""source"":""prem"",""palabra"":""móvil""},{""pos"":6,""source"":""prem"",""palabra"":""buscó""}]"
2026-05-28 14:43:05.911128+00,anotador_161,9999,1,,,buenos_aires_amba,[]
2026-05-28 14:44:00.176016+00,anotador_161,1026,4,,,buenos_aires_amba,"[{""pos"":16,""source"":""prem"",""palabra"":""son""}]"
2026-05-28 14:44:15.642643+00,anotador_161,263,5,,,buenos_aires_amba,[]
2026-05-28 14:44:35.788364+00,anotador_161,186,,,,,"[{""pos"":34,""source"":""prem"",""palabra"":""bebiendo""}]"
2026-05-28 14:44:36.031+00,anotador_161,186,3,,,buenos_aires_amba,"[{""pos"":34,""source"":""prem"",""palabra"":""bebiendo""},{""pos"":2,""source"":""hyp"",""palabra"":""bebieron""},{""pos"":6,""source"":""hyp"",""palabra"":""champaña.""}]"
2026-05-28 14:44:56.043586+00,anotador_161,3835,2,,,buenos_aires_amba,[]
2026-05-28 14:45:03.253493+00,anotador_131,9999,1,,,buenos_aires_amba,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":4,""source"":""prem"",""palabra"":""móvil""},{""pos"":11,""source"":""prem"",""palabra"":""luego""},{""pos"":2,""source"":""prem"",""palabra"":""cogió""},{""pos"":7,""source"":""hyp"",""palabra"":""Tournament""},{""pos"":8,""source"":""hyp"",""palabra"":""of""},{""pos"":10,""source"":""hyp"",""palabra"":""ante""},{""pos"":1,""source"":""hyp"",""palabra"":""Kettering,""},{""pos"":3,""source"":""hyp"",""palabra"":""Wollongong""},{""pos"":4,""source"":""hyp"",""palabra"":""Bears""},{""pos"":9,""source"":""hyp"",""palabra"":""Kilimsworth""}]"
2026-05-28 14:45:13.066819+00,anotador_161,304,4,,,buenos_aires_amba,[]
2026-05-28 14:45:24.436667+00,anotador_161,2630,5,,,buenos_aires_amba,[]
2026-05-28 14:45:37.87748+00,anotador_161,1143,1,,,buenos_aires_amba,[]
2026-05-28 14:45:50.621423+00,anotador_131,925,3,,,buenos_aires_amba,"[{""pos"":9,""source"":""hyp"",""palabra"":""cestas""},{""pos"":11,""source"":""hyp"",""palabra"":""lavandería.""}]"
2026-05-28 14:45:56.018149+00,anotador_161,527,3,,,buenos_aires_amba,[]
2026-05-28 14:46:03.024043+00,anotador_161,141,3,,,buenos_aires_amba,[]
2026-05-28 14:46:20.208363+00,anotador_161,4649,1,,,buenos_aires_amba,[]
2026-05-28 14:46:33.366254+00,anotador_161,993,4,,,buenos_aires_amba,[]
2026-05-28 14:46:54.993266+00,anotador_004,950,1,,,buenos_aires_amba,"[{""pos"":3,""source"":""prem"",""palabra"":""Texas""},{""pos"":4,""source"":""hyp"",""palabra"":""Texas.""}]"
2026-05-28 14:47:02.992276+00,anotador_004,270,5,,,buenos_aires_amba,[]
2026-05-28 14:47:12.712253+00,anotador_004,472,5,,,buenos_aires_amba,[]
2026-05-28 14:47:27.280186+00,anotador_004,3538,4,"Está ok solo podria, Pondría dieciocho pesos y en el caso de usar números $18 el símbolo antes como en la segunda frase ",,buenos_aires_amba,"[{""pos"":10,""source"":""prem"",""palabra"":""$.""},{""pos"":9,""source"":""prem"",""palabra"":""18""},{""pos"":5,""source"":""hyp"",""palabra"":""$18,""}]"
2026-05-28 14:47:45.840065+00,anotador_131,161,2,,,buenos_aires_amba,"[{""pos"":14,""source"":""prem"",""palabra"":""lo""},{""pos"":15,""source"":""prem"",""palabra"":""estás""},{""pos"":16,""source"":""prem"",""palabra"":""haciendo""},{""pos"":3,""source"":""prem"",""palabra"":""solía""}]"
2026-05-28 14:48:34.851778+00,anotador_004,3357,3,,,buenos_aires_amba,"[{""pos"":6,""source"":""prem"",""palabra"":""Slahi""},{""pos"":13,""source"":""hyp"",""palabra"":""Slahi.""}]"
2026-05-28 14:48:49.178663+00,anotador_131,973,2,"""pensaría"" debería ser reemplazada por ""pensará""",,buenos_aires_amba,"[{""pos"":5,""source"":""prem"",""palabra"":""pensaría,""},{""pos"":4,""source"":""hyp"",""palabra"":""aterradora,""},{""pos"":9,""source"":""hyp"",""palabra"":""ocurren""}]"
2026-05-28 14:48:50.484035+00,anotador_004,443,4,Solo la ubicación ,,buenos_aires_amba,"[{""pos"":14,""source"":""prem"",""palabra"":""Concord,""},{""pos"":8,""source"":""hyp"",""palabra"":""Concord.""}]"
2026-05-28 14:49:18.149643+00,anotador_004,842,5,,,buenos_aires_amba,[]
2026-05-28 14:49:26.684642+00,anotador_004,1117,5,,,buenos_aires_amba,[]
2026-05-28 14:49:28.853575+00,anotador_004,784,5,,,buenos_aires_amba,[]
2026-05-28 14:49:35.038558+00,anotador_004,898,5,,,buenos_aires_amba,[]
2026-05-28 14:49:40.55722+00,anotador_004,1123,5,,,buenos_aires_amba,[]
2026-05-28 14:49:49.97361+00,anotador_004,492,5,,,buenos_aires_amba,[]
2026-05-28 14:49:54.010873+00,anotador_004,564,5,,,buenos_aires_amba,[]
2026-05-28 14:50:02.581984+00,anotador_004,824,5,,,buenos_aires_amba,[]
2026-05-28 14:50:14.148451+00,anotador_004,469,5,,,buenos_aires_amba,[]
2026-05-28 14:50:22.283757+00,anotador_131,910,4,"No sé si usaría el voseo para una oración que contiene ""fue un placer"" o ""fue un gusto""",,buenos_aires_amba,[]
2026-05-28 14:50:24.640281+00,anotador_004,975,5,,,buenos_aires_amba,[]
2026-05-28 14:50:34.950717+00,anotador_004,844,5,,,buenos_aires_amba,[]
2026-05-28 14:50:44.976774+00,anotador_004,114,5,,,buenos_aires_amba,[]
2026-05-28 14:51:11.640741+00,anotador_043,9999,1,Loca iones y algunas palabras en la primera oración ,,buenos_aires_amba,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":2,""source"":""prem"",""palabra"":""cogió""},{""pos"":1,""source"":""hyp"",""palabra"":""Kettering,""},{""pos"":3,""source"":""hyp"",""palabra"":""Wollongong""},{""pos"":4,""source"":""hyp"",""palabra"":""Bears""},{""pos"":5,""source"":""hyp"",""palabra"":""ganaron""},{""pos"":7,""source"":""hyp"",""palabra"":""Tournament""},{""pos"":9,""source"":""hyp"",""palabra"":""Kilimsworth""}]"
2026-05-28 14:52:01.519857+00,anotador_043,1145,5,,,buenos_aires_amba,[]
2026-05-28 14:52:07.016765+00,anotador_131,1086,2,,,buenos_aires_amba,"[{""pos"":2,""source"":""hyp"",""palabra"":""ocasionalmente""},{""pos"":5,""source"":""prem"",""palabra"":""con""},{""pos"":6,""source"":""prem"",""palabra"":""moderación""}]"
2026-05-28 14:52:07.132548+00,anotador_043,338,5,,,buenos_aires_amba,[]
2026-05-28 14:52:12.472658+00,anotador_043,1450,5,,,buenos_aires_amba,[]
2026-05-28 14:52:17.517104+00,anotador_043,244,5,,,buenos_aires_amba,[]
2026-05-28 14:52:25.437279+00,anotador_043,444,3,Solonlasnlocaciones ,,buenos_aires_amba,"[{""pos"":16,""source"":""prem"",""palabra"":""Kadina,""},{""pos"":18,""source"":""prem"",""palabra"":""Okinawa,""}]"
